src,dst
1125,732
1125,904
1125,1006
1125,1123
1125,1147
1125,1138
1125,1168
1125,1169
1125,1236
1125,1206
1125,1291
1125,1327
1125,1602
1125,1643
1125,1785
1125,1870
1125,2073
1125,2069
1125,2187
1125,2287
1125,2549
1125,2601
1125,2688
1125,3558
1125,3685
1125,3924
1125,3926
1125,4462
1125,4531
1125,4998
1125,5237
1125,9537
1125,17498
1125,17513
1125,17718
1125,33815
1126,9234
1126,8437
1126,9100
1126,17383
1126,17380
1126,15010
1126,17377
1126,17354
1126,17428
1126,17212
1126,17446
1126,17447
1126,14802
1126,17458
1127,17675
1128,17737
1128,17738
1128,17724
1128,17748
1128,17707
1128,17723
1128,12298
1128,17749
1128,4734
1128,14158
1128,17725
1128,17739
1128,12367
1128,13532
1128,8278
1128,17747
1128,11974
1128,5370
1128,3480
1128,17736
1128,6317
1128,11596
1128,17786
1128,7597
1128,4192
1128,1687
1128,4538
1128,17798
1128,17799
1128,7355
1128,17800
1128,8488
1131,2285
1131,6831
1131,8018
1131,9187
1131,17311
1131,17335
1131,17336
1131,17345
1131,17353
1131,17344
1131,17346
1132,5446
1132,8320
1132,8407
1132,8776
1132,8940
1132,10225
1132,12976
1132,13227
1132,13247
1132,16434
1132,16584
1132,17468
1132,17607
1132,18226
1132,20827
1132,22523
1132,24245
1132,26662
1132,27508
1132,27510
1132,27559
1132,27757
1132,28157
1132,28449
1132,28451
1132,29807
1132,31306
1132,31347
1132,33104
1132,33105
1132,33111
1132,33455
1132,33563
1132,33564
1132,33571
1132,33572
1132,33642
1132,33888
1132,34075
1132,34076
1133,379
1133,13318
1133,15576
1133,17358
1133,17359
1133,15880
1133,17393
1133,17337
1133,17357
1133,8324
1133,17391
1133,14607
1133,16604
1133,17351
1133,7873
1133,14212
1133,17338
1133,6625
1133,8122
1133,7321
1133,17449
1133,4394
1134,44
1134,45
1134,682
1134,842
1134,9139
1134,6513
1134,16337
1134,13120
1134,17517
1134,11012
1134,16722
1134,17523
1134,5501
1134,9446
1134,12081
1134,608
1134,9595
1134,17659
1134,11226
1134,12304
1135,44
1135,34
1135,451
1135,617
1135,618
1135,1011
1135,1026
1135,1057
1135,1142
1135,2674
1135,1865
1135,3209
1135,16056
1135,2885
1135,17302
1135,14171
1135,1433
1135,1075
1135,12970
1135,5175
1135,13390
1135,11326
1135,17395
1136,18
1136,514
1136,515
1136,738
1136,793
1136,1872
1136,2046
1136,2117
1136,2241
1136,2377
1136,2438
1136,2537
1136,2756
1136,2819
1136,3088
1136,3634
1136,3861
1136,4080
1136,4729
1136,5077
1136,5228
1136,5433
1136,8479
1136,10298
1136,17632
1137,44
1137,49
1137,50
1137,525
1137,532
1137,625
1137,632
1137,634
1137,610
1137,734
1137,1011
1137,1008
1137,1013
1137,1010
1137,1050
1137,1143
1137,1108
1137,1910
1137,11282
1137,1165
1137,1341
1137,17590
1137,16056
1137,688
1137,11554
1137,9810
1137,8764
1137,11201
1137,1938
1137,9034
1137,1499
1137,7880
1137,1598
1137,1381
1137,9590
1137,9402
1138,24
1138,25
1138,108
1138,160
1138,175
1138,153
1138,295
1138,375
1138,438
1138,696
1138,738
1138,784
1138,795
1138,1006
1138,1094
1138,3033
1138,3353
1138,7453
1138,367
1138,2380
1138,3685
1139,44
1139,1083
1139,1110
1139,17877
1139,16786
1139,17903
1139,17861
1139,17876
1139,17871
1139,17848
1139,12533
1139,16902
1139,8073
1139,17847
1139,17905
1139,17911
1139,17849
1139,17913
1139,17864
1139,17870
1139,16799
1139,17015
1139,17862
1139,15258
1139,16696
1139,17912
1139,17901
1139,17185
1139,11611
1139,16901
1139,2408
1139,17904
1139,2250
1139,17929
1139,6060
1139,17878
1139,17887
1139,17845
1139,16871
1139,17863
1139,17846
1139,17894
1139,17850
1139,15870
1139,16784
1139,16912
1139,17979
1139,17992
1139,11749
1139,17993
1140,24
1140,544
1140,4481
1140,8349
1140,10335
1140,10696
1140,13740
1140,13752
1140,14889
1140,15277
1140,15986
1140,16932
1140,16994
1140,17074
1140,18733
1140,19375
1140,19581
1140,19901
1140,25720
1140,26024
1140,27808
1140,29694
1140,29777
1140,30918
1140,33885
1141,18
1141,94
1141,68
1141,99
1141,208
1141,294
1141,372
1141,445
1141,449
1141,536
1141,738
1141,1414
1141,1878
1141,2178
1141,2679
1141,3082
1141,3328
1141,3463
1141,3478
1141,3608
1141,4080
1141,4106
1141,7099
1141,13761
1141,20385
1141,22718
1141,22995
1141,26409
1142,44
1142,34
1142,1011
1142,1026
1142,17191
1142,1113
1142,1135
1142,17192
1142,1598
1143,44
1143,53
1143,610
1143,724
1143,974
1143,1073
1143,1057
1143,12446
1143,11567
1143,1335
1143,1341
1143,5177
1143,11206
1143,1910
1143,1137
1143,1456
1143,1233
1143,1314
1143,1383
1143,616
1143,11361
1143,714
1143,9531
1143,1401
1143,7417
1143,17490
1143,652
1144,24
1144,108
1144,198
1144,219
1144,459
1144,503
1144,501
1144,677
1144,859
1144,1196
1144,1216
1144,1559
1144,1567
1144,2040
1144,2023
1144,1999
1144,2315
1144,2340
1144,2485
1144,2527
1144,2558
1144,2704
1144,3902
1144,4248
1144,4945
1144,6113
1144,10694
1144,15950
1145,2799
1145,2614
1145,3245
1145,12736
1145,6874
1145,12048
1145,4308
1145,2692
1145,4774
1145,4488
1145,2613
1145,5772
1145,3937
1145,2445
1146,4182
1146,9791
1146,17497
1146,17503
1146,17472
1146,17511
1146,17512
1146,14795
1146,17510
1146,9382
1146,17470
1146,17504
1146,17563
1146,17564
1146,8072
1146,11628
1146,17565
1146,3280
1146,17578
1146,17579
1146,2626
1146,14389
1147,104
1147,409
1147,419
1147,465
1147,542
1147,779
1147,1358
1147,2505
1147,2113
1147,1718
1147,327
1147,1785
1148,18020
1148,18021
1148,17956
1148,10439
1148,15794
1148,17980
1148,1508
1148,18008
1148,17982
1148,17981
1148,8115
1148,5370
1148,18009
1148,17995
1148,10969
1148,1675
1149,33
1149,594
1149,598
1149,724
1149,734
1149,815
1149,1017
1149,9605
1149,11797
1149,688
1149,1594
1149,17280
1149,1255
1149,3406
1149,1561
1149,9586
1149,12189
1149,5153
1149,1555
1149,8999
1149,17286
1149,9570
1149,11248
1149,9992
1149,11960
1149,11062
1149,11065
1149,17207
1149,1573
1149,5512
1149,11424
1149,9533
1149,11013
1149,1616
1149,17390
1149,5328
1149,10931
1149,10940
1149,2653
1149,5177
1149,6407
1149,3346
1149,10049
1149,1395
1149,15170
1150,30
1150,277
1150,856
1150,901
1150,3585
1150,4355
1150,6644
1150,6941
1150,8700
1150,10792
1150,10813
1150,11294
1150,13633
1150,20614
1150,24657
1150,31200
1150,33290
1150,33535
1150,33826
1150,34099
1151,30
1151,17638
1151,8484
1151,17637
1151,17664
1151,17682
1151,17683
1151,8413
1151,17684
1151,17692
1151,11682
1151,17701
1151,17702
1151,17703
1151,17704
1151,10432
1151,8506
1152,30
1152,12449
1152,5895
1152,17768
1152,6372
1152,17772
1152,10362
1152,17781
1152,17767
1152,17744
1152,17769
1152,17779
1152,17734
1152,12577
1152,17771
1152,17754
1152,17762
1152,16404
1152,17752
1152,17745
1152,17755
1152,17756
1152,17777
1152,17778
1152,17775
1152,17805
1152,10233
1152,17806
1152,17807
1152,17808
1152,17815
1152,6009
1152,17816
1152,17817
1152,17818
1152,17819
1152,17820
1152,17821
1152,17822
1152,17823
1152,17824
1152,7581
1152,17825
1152,17826
1152,17827
1152,17829
1152,17527
1152,17830
1152,17831
1152,14644
1152,17832
1152,17833
1152,17835
1152,17836
1152,17837
1152,17838
1153,32
1153,188
1153,224
1153,246
1153,859
1153,875
1153,159
1153,3714
1153,4629
1153,4545
1153,205
1153,450
1153,9088
1153,4979
1153,8375
1153,3606
1153,3397
1153,2434
1153,3644
1153,4439
1153,4942
1153,1340
1153,3583
1153,4949
1153,1277
1153,413
1153,1769
1153,2296
1153,4152
1153,4473
1153,209
1153,3329
1153,1581
1153,3675
1153,3887
1153,2425
1153,1318
1153,3994
1153,2484
1153,1549
1153,2005
1153,4400
1153,14928
1153,4931
1153,2307
1153,3368
1153,4941
1153,3086
1154,30
1154,17566
1154,17582
1154,8774
1154,17570
1154,17619
1154,17580
1154,13229
1154,17546
1154,13179
1154,17613
1154,17606
1154,15329
1154,17534
1154,17628
1154,14364
1154,14277
1154,17595
1154,17607
1154,10510
1154,17604
1154,14726
1154,9306
1154,17627
1154,6309
1154,17575
1154,17616
1154,17596
1154,17626
1154,17594
1154,5659
1154,17603
1154,3010
1154,17581
1154,17614
1154,17618
1154,17597
1154,14738
1154,17583
1154,17605
1154,17573
1154,17545
1154,11455
1154,17617
1154,7978
1154,17537
1154,3422
1154,14752
1155,30
1155,663
1155,17931
1155,17923
1155,8786
1155,4429
1155,9383
1155,17924
1155,17948
1155,5356
1155,17950
1155,15673
1155,17996
1155,8543
1155,6002
1155,18012
1155,18013
1155,18026
1155,18027
1155,9093
1155,18028
1155,2796
1155,10534
1155,13152
1155,9386
1155,9101
1155,18031
1155,18032
1155,18038
1155,18039
1155,1920
1155,17412
1156,32
1156,56
1156,167
1156,252
1156,300
1156,406
1156,409
1156,452
1156,498
1156,575
1156,693
1156,1198
1156,1243
1156,1246
1156,1270
1156,1344
1156,1321
1156,1397
1156,1505
1156,1656
1156,1798
1156,1839
1156,2002
1156,2156
1156,2220
1156,2275
1156,2432
1156,2471
1156,864
1156,2733
1156,2794
1156,2792
1156,2841
1156,2889
1156,3175
1156,3429
1156,3414
1156,3426
1156,3477
1156,3427
1156,3508
1156,3582
1156,3658
1156,3744
1156,3730
1156,3907
1156,3964
1156,3945
1156,4133
1156,4179
1156,4455
1156,4489
1156,4545
1156,4645
1156,4698
1156,4799
1156,4945
1156,4944
1156,5186
1156,5185
1156,5379
1156,5556
1156,5559
1156,6135
1156,6145
1156,6266
1156,6271
1156,6286
1156,6323
1156,6377
1156,6390
1156,6733
1156,7135
1156,7429
1156,7538
1156,7795
1156,8281
1156,9023
1156,10323
1156,10693
1156,11318
1156,11707
1156,11956
1156,12594
1156,12539
1156,12624
1156,13303
1156,14422
1156,15189
1156,16516
1156,17074
1156,17186
1156,18314
1156,18453
1156,20805
1156,21006
1156,21830
1156,24334
1156,27457
1156,27641
1156,30698
1156,32815
1156,33748
1156,33937
1157,32
1157,103
1157,77
1157,406
1157,859
1157,878
1157,1175
1157,1176
1157,3795
1157,5136
1157,5379
1157,8375
1157,2718
1157,662
1157,2857
1157,6454
1157,6286
1157,5724
1157,10958
1157,3192
1157,6733
1157,9088
1157,3368
1157,4942
1157,1442
1157,1224
1157,1701
1157,1274
1157,4164
1157,1219
1157,4884
1157,3675
1157,5623
1157,3078
1157,3478
1157,1162
1158,32
1158,100
1158,287
1158,331
1158,308
1158,356
1158,407
1158,839
1158,960
1158,1213
1158,1226
1158,1249
1158,1215
1158,1239
1158,1193
1158,1305
1158,1391
1158,1403
1158,1515
1158,1533
1158,1543
1158,1734
1158,1732
1158,1787
1158,1751
1158,1790
1158,1827
1158,1792
1158,2011
1158,2475
1158,2549
1158,2558
1158,2668
1158,2665
1158,2657
1158,2704
1158,2733
1158,2711
1158,2884
1158,3018
1158,3084
1158,3583
1158,3659
1158,3795
1158,3835
1158,4164
1158,4317
1158,4488
1158,4658
1158,4689
1158,4980
1158,5733
1158,5843
1158,5994
1158,6111
1158,6126
1158,7043
1158,7048
1158,8221
1159,32
1159,56
1159,103
1159,77
1159,100
1159,148
1159,265
1159,252
1159,300
1159,319
1159,464
1159,820
1159,839
1159,1196
1159,1217
1159,1344
1159,1441
1159,1590
1159,1734
1159,1787
1159,1790
1159,1947
1159,2023
1159,2011
1159,2119
1159,2295
1159,2426
1159,2504
1159,2535
1159,2931
1159,2975
1159,3294
1159,3426
1159,3583
1159,3792
1159,3902
1159,3964
1159,3994
1159,4099
1159,4300
1159,4799
1159,5206
1159,5421
1159,5483
1159,5634
1159,5732
1159,6047
1159,6378
1159,6786
1159,8386
1159,9063
1159,12539
1159,13330
1159,18205
1159,22087
1160,506
1160,15611
1160,12057
1160,12922
1160,4169
1160,1483
1160,17758
1160,2022
1160,17757
1160,17095
1160,17776
1160,12451
1160,7759
1160,17785
1160,4330
1160,5307
1160,17766
1160,6007
1160,15054
1160,16167
1160,9850
1160,3064
1160,17784
1160,17783
1160,1413
1161,24
1161,14012
1161,11208
1161,17415
1161,17421
1161,17433
1161,13680
1161,17430
1161,9268
1161,17410
1161,17422
1161,8037
1161,3272
1161,17432
1161,17434
1161,17615
1161,15145
1161,16999
1161,17632
1162,42
1162,118
1162,278
1162,270
1162,316
1162,695
1162,884
1162,1246
1162,1293
1162,1305
1162,1326
1162,1403
1162,1731
1162,1857
1162,2358
1162,2342
1162,2575
1162,2668
1162,2678
1162,2733
1162,2738
1162,2713
1162,2986
1162,3078
1162,3427
1162,3447
1162,3428
1162,3467
1162,3553
1162,3730
1162,4080
1162,4523
1162,4697
1162,5236
1162,5710
1162,6114
1162,6329
1162,6933
1162,7048
1162,14422
1162,14496
1162,14996
1162,16778
1162,21096
1163,2025
1163,17954
1163,17955
1163,15280
1163,17953
1163,17960
1163,14351
1163,8403
1163,17987
1163,17988
1163,17989
1163,17990
1163,17991
1163,18000
1163,18019
1163,18022
1163,18023
1163,17222
1163,18035
1163,18036
1163,18037
1163,6461
1163,18045
1163,18046
1163,18047
1163,18055
1163,18063
1163,15864
1163,15687
1163,13024
1163,18091
1163,12551
1163,8978
1163,18107
1163,18113
1163,4254
1163,18114
1163,18125
1163,18126
1163,18127
1163,6275
1163,14883
1163,18130
1163,18131
1163,18132
1163,18133
1163,18135
1163,3602
1163,9983
1163,18140
1163,13334
1163,18143
1163,16441
1163,9681
1163,18144
1163,18146
1163,1181
1163,18147
1163,18148
1163,7052
1163,18150
1163,5621
1163,18151
1163,18152
1163,18153
1163,18154
1163,7144
1163,18165
1163,18166
1163,18173
1163,18174
1163,12458
1163,6679
1163,5897
1163,18181
1163,18182
1163,18183
1163,18184
1163,5360
1163,5354
1163,18187
1163,18191
1163,16908
1164,245
1164,622
1164,6692
1164,17602
1164,9770
1164,1553
1164,17621
1164,17609
1164,17622
1164,17612
1164,17561
1164,1231
1164,17620
1164,17631
1164,17630
1164,1324
1165,625
1165,776
1165,947
1165,948
1165,1017
1165,1137
1165,1202
1165,1233
1165,1203
1165,1354
1165,1314
1165,1335
1165,1341
1165,1447
1165,1456
1165,1472
1165,1910
1165,1909
1165,2654
1165,3346
1165,5175
1165,9453
1165,9570
1165,10965
1165,11132
1165,12189
1165,12446
1165,13652
1165,16972
1166,368
1166,480
1166,1291
1166,1389
1166,1973
1166,2324
1166,2587
1166,2737
1166,2822
1166,2881
1166,2884
1166,3040
1166,3432
1166,3445
1166,3443
1166,3485
1166,3538
1166,3646
1166,4422
1166,4670
1166,5532
1166,6361
1166,6527
1166,8255
1166,8469
1166,8578
1166,8739
1166,14155
1166,16065
1166,19454
1166,20644
1166,24198
1166,27711
1166,27778
1167,987
1167,6173
1167,1720
1167,1713
1167,1778
1167,4987
1167,3169
1167,2647
1167,1379
1167,5097
1167,8194
1167,2189
1167,6176
1167,11901
1167,17653
1167,11882
1167,14567
1167,5505
1167,12190
1167,2505
1167,8599
1167,11604
1167,5370
1167,6036
1167,12001
1167,7524
1167,5054
1167,8431
1167,17404
1167,4978
1167,1838
1167,17765
1167,5050
1168,263
1168,590
1168,761
1168,1125
1168,5914
1168,8671
1168,4859
1168,1169
1168,2652
1168,10959
1168,15795
1168,17932
1168,3274
1168,17952
1168,1271
1168,17933
1168,1269
1168,4068
1168,3729
1168,1887
1168,17997
1168,17998
1168,187
1168,18011
1169,84
1169,88
1169,263
1169,590
1169,1125
1169,1168
1169,8545
1169,2541
1169,18052
1169,474
1169,17513
1169,5642
1169,9288
1169,11790
1169,6527
1169,18082
1169,18076
1169,15795
1169,2004
1169,5076
1169,18069
1169,10344
1169,14372
1169,18070
1169,4068
1169,8671
1169,17926
1169,1269
1169,3274
1169,1825
1169,4859
1169,6289
1169,17713
1169,2549
1169,6031
1169,1271
1169,5382
1169,5591
1169,2526
1170,234
1170,390
1170,539
1170,540
1170,668
1170,859
1170,838
1170,2647
1170,8194
1170,1719
1170,1985
1170,2505
1170,5802
1170,1274
1170,2349
1170,4068
1170,5697
1170,16941
1171,4499
1171,12598
1171,18215
1171,6695
1172,18283
1172,18287
1172,8352
1172,18329
1173,5138
1173,5967
1173,12085
1173,12072
1173,13887
1173,25850
1173,30603
1174,17657
1174,7044
1175,155
1175,535
1175,570
1175,725
1175,801
1175,3862
1175,1559
1175,4112
1175,1365
1175,1894
1175,1418
1175,1674
1175,4480
1175,1523
1175,1838
1175,12899
1175,4813
1175,1582
1175,2340
1175,2023
1175,2296
1175,1574
1175,1904
1175,1533
1175,1224
1175,2851
1175,2749
1175,14420
1176,32
1176,145
1176,271
1176,331
1176,316
1176,356
1176,229
1176,5031
1176,1219
1176,2546
1176,6933
1176,6454
1176,6024
1176,3306
1176,4480
1176,6113
1176,1385
1176,4143
1176,1734
1176,2889
1176,9541
1176,2540
1176,3324
1176,1157
1176,5191
1176,1533
1176,5610
1176,7774
1176,4133
1176,1588
1176,1685
1177,611
1177,1311
1177,2433
1177,3222
1177,8763
1177,8789
1177,8900
1177,9078
1177,9620
1177,14066
1177,15022
1177,15986
1177,19170
1177,19466
1177,23825
1177,32142
1177,32332
1177,33871
1178,18
1178,74
1178,123
1178,142
1178,405
1178,437
1178,404
1178,541
1178,700
1178,738
1178,795
1178,967
1178,1031
1178,1116
1178,18014
1178,8721
1178,8191
1178,7708
1178,11408
1178,18007
1178,7713
1178,2190
1178,3162
1178,6944
1178,1389
1178,18015
1178,8269
1178,3133
1178,2191
1178,3719
1178,1930
1178,2966
1178,1872
1178,2262
1178,2861
1178,2587
1178,1958
1178,1945
1178,2490
1178,17875
1178,8170
1178,8479
1178,1706
1178,396
1178,17867
1178,2944
1178,17900
1178,2019
1178,2281
1178,10246
1178,17902
1178,3566
1178,3488
1178,17866
1178,3040
1178,18006
1178,3326
1178,8239
1178,9326
1178,16073
1178,2716
1178,17899
1178,2487
1178,1210
1178,3549
1178,2277
1178,10218
1178,10219
1178,771
1178,12003
1178,10365
1178,1855
1178,16827
1178,15852
1178,3415
1178,8287
1178,1141
1178,14390
1178,2486
1178,15806
1178,716
1178,16063
1178,3634
1178,18129
1178,2667
1179,18
1179,294
1179,713
1179,738
1179,779
1179,1123
1179,1141
1179,1877
1179,3079
1179,4134
1179,3133
1179,5892
1179,5526
1179,5704
1179,4331
1179,1298
1179,3680
1179,4508
1179,112
1179,2948
1179,8170
1179,4363
1179,1327
1179,3623
1179,2218
1179,1206
1179,3493
1179,3119
1179,2981
1179,5346
1179,4984
1179,2533
1179,5315
1179,5914
1179,2487
1180,18
1180,422
1180,1210
1180,1237
1180,2299
1180,1968
1180,1430
1180,2321
1180,4398
1180,6958
1180,1358
1180,3463
1180,8287
1180,11796
1180,5055
1180,3231
1180,11795
1180,3889
1180,6057
1180,2081
1180,487
1180,1986
1180,4677
1180,3160
1180,2181
1180,4676
1180,2188
1180,2417
1180,2274
1180,11978
1180,2932
1180,2063
1180,1646
1180,5707
1180,4824
1180,3049
1180,3096
1180,3680
1180,4729
1180,2523
1180,2034
1180,485
1180,3688
1181,5689
1181,7498
1181,7832
1181,11161
1181,17170
1181,17268
1181,17773
1181,18752
1181,19036
1181,19375
1181,19720
1181,20819
1181,21804
1181,23033
1181,25725
1181,29849
1181,30918
1181,33453
1182,150
1182,18704
1182,18728
1182,18713
1182,11
1182,18725
1182,14953
1182,8573
1182,13777
1182,6775
1182,18741
1182,18714
1182,18737
1182,6993
1182,18738
1182,2767
1182,18711
1182,18712
1182,16526
1182,16901
1182,4929
1182,18710
1182,17535
1182,10652
1182,8467
1182,18729
1182,18724
1182,11603
1182,18748
1182,18746
1182,15122
1182,18706
1182,18723
1182,17663
1182,18758
1182,18747
1182,18742
1182,18760
1182,18756
1182,18754
1182,18740
1182,18757
1182,18730
1182,18755
1182,18631
1182,4993
1182,18781
1182,11749
1182,18782
1182,18783
1182,18792
1182,14489
1182,6748
1182,18793
1182,8616
1183,17914
1183,4241
1183,5721
1183,17915
1183,1843
1183,17922
1183,11
1183,17916
1183,12749
1183,17999
1184,2025
1184,2350
1184,3854
1184,5810
1184,6217
1184,8369
1184,8596
1184,8572
1184,9822
1184,9825
1184,9962
1184,9988
1184,10369
1184,14019
1184,14417
1184,14529
1184,15393
1184,16514
1184,18198
1184,18185
1184,18740
1184,18754
1184,18738
1184,19016
1184,19564
1184,20077
1184,20231
1184,20485
1184,20493
1184,21976
1184,21977
1184,22276
1184,22282
1184,22338
1184,23262
1184,24503
1184,24865
1184,26387
1184,28147
1184,28735
1184,29426
1184,29839
1184,29926
1184,30117
1184,30310
1184,30300
1184,30369
1184,30366
1184,30370
1184,30390
1184,30810
1184,31167
1184,31448
1184,31459
1184,31906
1184,32702
1184,32853
1184,32879
1184,32913
1184,32979
1184,33126
1184,33272
1184,33278
1184,33300
1184,33312
1184,33413
1184,33435
1184,33487
1184,33510
1184,33643
1184,33648
1184,33986
1185,453
1185,18098
1185,2371
1185,1450
1185,3779
1185,1452
1185,11
1185,2454
1185,1238
1185,1323
1185,1587
1185,1723
1185,8910
1185,3789
1185,1629
1185,6034
1185,10509
1185,2121
1185,1678
1185,1768
1185,187
1186,206
1186,827
1186,813
1186,1195
1186,18282
1186,5834
1186,11
1186,4819
1186,2221
1186,18288
1186,18266
1186,4795
1186,4815
1186,5281
1186,13737
1186,4804
1186,14724
1186,12375
1186,7018
1186,18313
1186,13986
1186,3958
1186,4745
1186,12267
1186,14150
1186,2986
1186,18342
1186,10430
1186,10608
1186,18358
1186,9676
1186,13506
1186,11748
1186,12151
1186,12365
1186,4806
1186,13688
1186,11492
1186,11779
1186,12555
1186,14218
1186,7242
1186,5763
1186,3489
1186,6569
1186,4780
1186,12174
1186,17306
1186,12133
1186,4506
1186,3099
1186,18376
1186,13367
1186,12264
1186,12404
1186,4767
1186,5792
1186,6558
1186,12319
1186,12747
1187,18378
1187,1780
1187,5510
1187,9335
1187,5026
1187,1691
1187,5159
1187,18409
1187,18381
1187,11853
1187,15323
1187,18372
1187,10344
1187,18052
1187,9713
1187,4864
1187,18401
1187,5487
1187,18412
1187,18051
1187,8326
1187,13523
1187,18388
1187,5457
1187,18379
1187,4214
1187,9116
1187,5155
1187,12101
1187,5616
1187,15717
1187,14102
1187,18364
1187,15245
1187,16207
1187,5763
1187,1817
1187,2153
1187,18442
1187,9285
1187,18449
1187,2588
1187,3120
1187,14306
1187,15342
1188,228
1188,372
1188,772
1188,791
1188,1091
1188,16338
1188,1450
1188,1407
1188,3089
1188,2032
1188,3786
1188,2064
1188,4134
1188,3039
1188,1481
1188,3088
1188,1587
1188,1438
1188,18115
1188,1298
1188,2103
1188,1678
1188,2882
1188,2154
1188,2014
1188,6295
1188,3597
1188,1327
1188,6182
1188,2247
1188,3067
1188,2197
1188,1212
1188,2122
1188,3779
1188,2557
1188,6248
1188,1437
1188,3549
1188,2281
1188,475
1189,990
1189,22390
1190,32
1190,461
1190,4464
1190,9055
1190,8691
1190,4463
1190,1620
1190,1267
1190,1770
1190,2695
1190,7631
1190,6082
1190,6080
1190,12442
1190,5191
1190,5778
1190,659
1190,3290
1190,3583
1190,6129
1190,4567
1190,3877
1190,5623
1190,6136
1190,6097
